,time,open,high,low,close,volume,ticker
1394,2023-09-25,12350,12400,11800,11800,7939207,POW
1395,2023-09-26,11850,11950,11650,11650,7572148,POW
1396,2023-09-27,11700,11750,11500,11750,4550122,POW
1397,2023-09-28,11750,11800,11500,11500,4859776,POW
1398,2023-09-29,11950,11950,11600,11600,5497796,POW
1399,2023-10-02,11650,11850,11600,11750,2865938,POW
1400,2023-10-03,11700,11750,11200,11200,7910380,POW
1401,2023-10-04,11200,11400,11100,11250,5554942,POW
1402,2023-10-05,11250,11300,10900,10900,8242131,POW
1403,2023-10-06,10950,11250,10900,11200,5143521,POW
1404,2023-10-09,11000,11200,11000,11200,9551461,POW
1405,2023-10-10,11250,11450,11250,11450,5119863,POW
1406,2023-10-11,11650,11650,11350,11500,3944967,POW
1407,2023-10-12,11550,11550,11400,11450,3241214,POW
1408,2023-10-13,11250,11450,11200,11400,4777177,POW
1409,2023-10-16,11400,11500,11250,11350,3086581,POW
1410,2023-10-17,11350,11450,11250,11250,3319542,POW
1411,2023-10-18,11250,11300,10900,11250,6953922,POW
1412,2023-10-19,11150,11200,10950,11050,3039331,POW
1413,2023-10-20,11100,11200,10950,11200,3867526,POW
1414,2023-10-23,11200,11250,10950,11050,3289743,POW
1415,2023-10-24,11050,11200,10950,11200,3877873,POW
1416,2023-10-25,11200,11350,11150,11200,2848326,POW
1417,2023-10-26,11150,11150,10750,10800,8783702,POW
1418,2023-10-27,10900,11000,10750,11000,3608521,POW
1419,2023-10-30,10900,11000,10850,10850,2477471,POW
1420,2023-10-31,10900,10950,10600,10600,5346479,POW
1421,2023-11-01,10650,10700,10550,10700,3330534,POW
1422,2023-11-02,10800,11150,10800,11100,4837003,POW
1423,2023-11-03,11150,11200,11000,11100,4797307,POW
1424,2023-11-06,11150,11250,11100,11250,4856483,POW
1425,2023-11-07,11200,11300,11100,11150,3186107,POW
1426,2023-11-08,11200,11500,11100,11500,5095957,POW
1427,2023-11-09,11500,11800,11400,11550,10912175,POW
1428,2023-11-10,11750,12000,11600,11700,12132266,POW
1429,2023-11-13,11850,12100,11800,11900,12248107,POW
1430,2023-11-14,12000,12000,11700,11850,6810538,POW
1431,2023-11-15,11950,12100,11750,11750,9814655,POW
1432,2023-11-16,11800,11850,11650,11850,3790071,POW
1433,2023-11-17,11850,11950,11600,11650,5793978,POW
1434,2023-11-20,11550,11700,11450,11650,4706443,POW
1435,2023-11-21,11700,11800,11600,11700,2912601,POW
1436,2023-11-22,11700,11700,11500,11650,4814434,POW
1437,2023-11-23,11700,11700,11450,11450,5686237,POW
1438,2023-11-24,11450,11500,11200,11400,6314353,POW
1439,2023-11-27,11400,11450,11300,11300,2237412,POW
1440,2023-11-28,11300,11350,11150,11300,4293521,POW
1441,2023-11-29,11350,11400,11300,11300,3556184,POW
1442,2023-11-30,11400,11450,11200,11250,4395158,POW
1443,2023-12-01,11350,11350,11200,11300,2526644,POW
1444,2023-12-04,11350,11600,11300,11550,5674554,POW
1445,2023-12-05,11550,11650,11450,11450,3694121,POW
1446,2023-12-06,11500,11600,11450,11550,2320435,POW
1447,2023-12-07,11550,11700,11450,11500,5042827,POW
1448,2023-12-08,11600,11850,11550,11650,6568236,POW
1449,2023-12-11,11700,11750,11550,11600,2424770,POW
1450,2023-12-12,11650,11700,11500,11600,3004098,POW
1451,2023-12-13,11600,11600,11400,11400,4454691,POW
1452,2023-12-14,11450,11500,11250,11300,3184511,POW
1453,2023-12-15,11350,11400,11200,11200,6927056,POW
1454,2023-12-18,11250,11300,11100,11100,3360564,POW
1455,2023-12-19,11100,11250,11100,11200,2565237,POW
1456,2023-12-20,11300,11350,11200,11300,2902994,POW
1457,2023-12-21,11300,11350,11250,11300,2089514,POW
1458,2023-12-22,11350,11350,11150,11250,4127305,POW
1459,2023-12-25,11300,11400,11200,11300,3861297,POW
1460,2023-12-26,11300,11400,11200,11250,3915443,POW
1461,2023-12-27,11350,11350,11150,11150,6909594,POW
1462,2023-12-28,11250,11300,11150,11250,2967743,POW
1463,2023-12-29,11250,11300,11200,11250,5572357,POW
1464,2024-01-02,11300,11350,11200,11250,3503865,POW
1465,2024-01-03,11250,11400,11200,11400,4521631,POW
1466,2024-01-04,11450,11600,11400,11450,7750844,POW
1467,2024-01-05,11450,11500,11300,11300,4311823,POW
1468,2024-01-08,11350,11450,11300,11400,6007994,POW
1469,2024-01-09,11400,11450,11350,11450,4061524,POW
1470,2024-01-10,11500,11550,11350,11400,4322985,POW
1471,2024-01-11,11400,11800,11400,11650,11456846,POW
1472,2024-01-12,11750,11750,11350,11450,8297550,POW
1473,2024-01-15,11550,11600,11400,11400,4256228,POW
1474,2024-01-16,11400,11500,11350,11500,2790085,POW
1475,2024-01-17,11500,11550,11400,11400,4247033,POW
1476,2024-01-18,11400,11450,11350,11400,3572793,POW
1477,2024-01-19,11450,11600,11450,11550,5919733,POW
1478,2024-01-22,11600,11650,11450,11550,4025464,POW
1479,2024-01-23,11550,11600,11400,11450,4088058,POW
1480,2024-01-24,11450,11500,11350,11400,3626721,POW
1481,2024-01-25,11400,11450,11350,11450,1764191,POW
1482,2024-01-26,11400,11450,11400,11400,2316991,POW
1483,2024-01-29,11450,11500,11400,11400,3348309,POW
1484,2024-01-30,11450,11650,11400,11500,7276277,POW
1485,2024-01-31,11550,11550,11350,11350,4574416,POW
1486,2024-02-01,11350,11450,11300,11350,2542279,POW
1487,2024-02-01,11350,11450,11300,11350,2542279,POW
1488,2024-02-02,11400,11400,11300,11300,2619127,POW
1489,2024-02-05,11350,11350,11250,11250,3683131,POW
1490,2024-02-06,11300,11350,11250,11350,3945611,POW
1491,2024-02-07,11350,11400,11300,11350,2858745,POW
1492,2024-02-15,11400,11450,11350,11400,4293271,POW
1493,2024-02-16,11450,11500,11400,11500,2897892,POW
1494,2024-02-19,11500,12100,11500,12000,22521564,POW
1495,2024-02-20,12050,12250,11850,11900,7681169,POW
1496,2024-02-21,11850,11900,11750,11800,6654882,POW
1497,2024-02-22,11800,11900,11750,11750,5357705,POW
1498,2024-02-23,11800,11850,11500,11500,9335672,POW
1499,2024-02-26,11500,11600,11450,11550,6814875,POW
1500,2024-02-27,11600,11800,11550,11750,6556994,POW
1501,2024-02-28,11850,11900,11750,11800,7061368,POW
1502,2024-02-29,11900,11900,11650,11650,6479655,POW
1503,2024-03-01,11650,11750,11600,11750,4803429,POW
1504,2024-03-04,11850,11900,11750,11850,7089976,POW
1505,2024-03-05,11850,11900,11750,11850,4591531,POW
1506,2024-03-06,11800,12100,11800,11900,8877090,POW
1507,2024-03-07,11900,11950,11750,11850,5717255,POW
1508,2024-03-08,11900,12050,11700,11700,13574209,POW
1509,2024-03-11,11750,11800,11500,11600,7005953,POW
1510,2024-03-12,11600,11650,11500,11500,5970594,POW
1511,2024-03-13,11500,11650,11500,11600,4094440,POW
1512,2024-03-14,11600,11700,11550,11600,6977986,POW
1513,2024-03-15,11600,11650,11400,11450,10621566,POW
1514,2024-03-18,11450,11550,11200,11300,12764717,POW
1515,2024-03-19,11300,11400,11200,11250,4146182,POW
1516,2024-03-20,11300,11450,11250,11400,5379088,POW
1517,2024-03-21,11450,11500,11400,11400,6410698,POW
1518,2024-03-22,11400,11550,11350,11500,8796312,POW
1519,2024-03-25,11550,11650,11400,11400,8068750,POW
1520,2024-03-26,11400,11450,11300,11450,4590246,POW
1521,2024-03-27,11500,11600,11450,11450,5915288,POW
1522,2024-03-28,11500,11550,11400,11450,4072435,POW
1523,2024-03-29,11500,11500,11350,11400,4809283,POW
1524,2024-04-01,11400,11450,11350,11350,5408858,POW
1525,2024-04-02,11400,11650,11300,11550,8871040,POW
1526,2024-04-03,11550,11600,11350,11400,6919873,POW
1527,2024-04-04,11400,11450,11250,11300,8113138,POW
1528,2024-04-05,11300,11350,11200,11250,7432609,POW
1529,2024-04-08,11250,11300,11150,11200,4050489,POW
1530,2024-04-09,11300,11350,11200,11300,4977576,POW
1531,2024-04-10,11300,11350,11200,11300,5035053,POW
1532,2024-04-11,11250,11250,11200,11200,5513506,POW
1533,2024-04-12,11200,11300,11200,11250,5367263,POW
1534,2024-04-15,11350,11550,11150,11150,13281995,POW
1535,2024-04-16,11200,11200,10800,10900,11235178,POW
1536,2024-04-17,10900,11100,10850,10950,6557302,POW
1537,2024-04-19,10900,10950,10600,10600,8541461,POW
1538,2024-04-22,10700,10800,10600,10650,3806420,POW
1539,2024-04-23,10650,10700,10400,10450,4958113,POW
1540,2024-04-24,10450,10750,10450,10650,5508234,POW
1541,2024-04-25,10650,10700,10500,10550,3362426,POW
1542,2024-04-26,10500,10600,10450,10500,4969173,POW
1543,2024-05-02,10600,11150,10550,11100,9028635,POW
1544,2024-05-03,11100,11150,10900,10950,4836622,POW
1545,2024-05-06,11000,11250,10950,11100,6154300,POW
1546,2024-05-07,11100,11150,11000,11100,3264496,POW
1547,2024-05-08,11100,11250,10950,11150,6354446,POW
1548,2024-05-09,11200,11250,11050,11100,3682319,POW
1549,2024-05-10,11100,11150,10950,10950,4902575,POW
1550,2024-05-13,10950,11050,10950,11000,3021998,POW
1551,2024-05-14,11000,11050,10950,10950,3292778,POW
1552,2024-05-15,11000,11050,10900,11000,5217802,POW
1553,2024-05-16,11050,11300,11000,11150,7819918,POW
1554,2024-05-17,11250,11300,11150,11250,7175018,POW
1555,2024-05-20,11250,11500,11250,11350,9758956,POW
1556,2024-05-21,11400,11400,11200,11300,6117495,POW
1557,2024-05-22,11300,11600,11200,11350,12536664,POW
1558,2024-05-23,11400,11650,11300,11550,15055185,POW
1559,2024-05-24,11550,11650,11250,11350,13368961,POW
1560,2024-05-27,11450,12100,11400,12100,41250471,POW
1561,2024-05-28,12400,12550,12250,12450,25338987,POW
1562,2024-05-29,12500,12750,12300,12550,28095145,POW
1563,2024-05-30,12500,12900,12400,12800,21587689,POW
1564,2024-05-31,12800,12850,12550,12600,11261859,POW
1565,2024-06-03,12700,13450,12650,13450,42927876,POW
1566,2024-06-04,13550,14150,13350,14000,35939508,POW
1567,2024-06-05,14000,14300,13750,13750,24891645,POW
1568,2024-06-06,13750,14100,13550,13550,15889060,POW
1569,2024-06-07,13750,14150,13650,13950,14510740,POW
1570,2024-06-10,14000,14050,13550,13650,16977912,POW
1571,2024-06-11,13750,14400,13650,14150,22395510,POW
1572,2024-06-12,14150,14200,13850,14000,14080049,POW
1573,2024-06-13,14100,14450,13950,14150,17235771,POW
1574,2024-06-14,14150,14200,13750,13750,15726001,POW
1575,2024-06-17,13700,14150,13550,13950,13792929,POW
1576,2024-06-18,14050,14900,14000,14900,36638846,POW
1577,2024-06-19,15100,15400,14950,14950,16193278,POW
1578,2024-06-20,15050,15350,14850,15100,13037035,POW
1579,2024-06-21,15150,15300,14700,14700,13694321,POW
1580,2024-06-24,14700,15300,14400,15000,27293957,POW
1581,2024-06-25,15200,15200,14700,15000,9124804,POW
1582,2024-06-26,15000,15500,15000,15300,15898312,POW
1583,2024-06-27,15300,15300,14750,14750,15077191,POW
1584,2024-06-28,14750,15000,14450,14900,11441734,POW
1585,2024-07-01,14800,14900,14400,14550,10117985,POW
1586,2024-07-02,14700,14700,14400,14500,9443779,POW
1587,2024-07-03,14650,15350,14550,15100,18090567,POW
1588,2024-07-04,15250,15350,14700,14750,11051645,POW
1589,2024-07-05,14750,14900,14600,14600,11275185,POW
1590,2024-07-08,14650,15050,14600,15050,15960367,POW
1591,2024-07-09,15250,15900,15100,15300,24004028,POW
1592,2024-07-10,15300,15400,15000,15050,13695885,POW
1593,2024-07-11,15100,15450,15050,15100,10988751,POW
1594,2024-07-12,15100,15250,15000,15200,8417086,POW
1595,2024-07-15,15350,15350,14850,15200,9151221,POW
1596,2024-07-16,15300,15550,14900,14900,15022996,POW
1597,2024-07-17,14950,15100,13900,13900,31986364,POW
1598,2024-07-18,14000,14200,13800,14200,16768894,POW
1599,2024-07-19,14200,14250,13250,13300,24775255,POW
1600,2024-07-22,13400,13750,13100,13450,12610847,POW
1601,2024-07-23,13500,13650,12800,12850,11641898,POW
1602,2024-07-24,12750,13300,12700,13200,11355346,POW
1603,2024-07-25,13150,13250,12700,12900,8565090,POW
1604,2024-07-26,13000,13600,13000,13550,12852769,POW
1605,2024-07-29,13700,13700,13350,13600,7098574,POW
1606,2024-07-30,13750,13850,13400,13400,10098690,POW
1607,2024-07-31,13600,13700,13300,13450,6440838,POW
1608,2024-08-01,13550,13600,12900,13150,11733437,POW
1609,2024-08-02,12950,13800,12900,13800,10749166,POW
1610,2024-08-05,13550,13750,13050,13300,12041294,POW
1611,2024-08-06,13300,13850,13300,13750,10092402,POW
1612,2024-08-07,13750,13850,13450,13750,5901230,POW
1613,2024-08-08,13750,14150,13550,13800,12631865,POW
1614,2024-08-09,14000,14000,13650,13850,7393095,POW
1615,2024-08-12,13950,13950,13600,13600,8118521,POW
1616,2024-08-13,13550,13600,13050,13400,12014635,POW
1617,2024-08-14,13450,13450,13250,13350,3129958,POW
1618,2024-08-15,13250,13350,13050,13050,5344266,POW
1619,2024-08-16,13100,13550,13100,13450,7610302,POW
1620,2024-08-19,13550,13750,13500,13500,8442441,POW
1621,2024-08-20,13550,13600,13300,13500,9155816,POW
1622,2024-08-21,13500,13950,13400,13750,12640418,POW
1623,2024-08-22,13800,13800,13550,13600,6041601,POW
1624,2024-08-23,13600,13700,13500,13550,5786673,POW
1625,2024-08-26,13700,13700,13400,13400,6598908,POW
1626,2024-08-27,13400,13500,13250,13450,5944447,POW
1627,2024-08-28,13450,13700,13400,13650,7772125,POW
1628,2024-08-29,13700,13850,13550,13550,4856579,POW
1629,2024-08-30,13550,13600,13450,13450,4120743,POW
1630,2024-09-04,13350,13400,13200,13200,6587916,POW
1631,2024-09-05,13200,13300,12900,13050,7875109,POW
1632,2024-09-06,13150,13150,12800,13100,5596366,POW
1633,2024-09-09,13100,13150,12900,13050,2529383,POW
1634,2024-09-10,13250,13250,12950,13000,3369665,POW
1635,2024-09-11,12950,13050,12800,12850,3786726,POW
1636,2024-09-12,12900,13050,12900,12900,1650723,POW
1637,2024-09-13,12950,13000,12800,12800,2317454,POW
1638,2024-09-16,12850,12950,12250,12300,9064736,POW
1639,2024-09-17,12350,12550,12250,12550,4652363,POW
1640,2024-09-18,12600,12750,12450,12750,7350459,POW
1641,2024-09-19,12750,12800,12550,12550,3168555,POW
1642,2024-09-20,12600,12750,12500,12550,5234055,POW
1643,2024-09-23,12650,12700,12500,12500,3157029,POW
1644,2024-09-24,12550,12650,12500,12600,2323470,POW
1645,2024-09-25,12700,13050,12600,13050,15415964,POW
1646,2024-09-26,13050,13150,12950,13050,6037797,POW
1647,2024-09-27,13000,13250,13000,13050,7502842,POW
1648,2024-09-30,13050,13100,12900,13100,4606045,POW
1649,2024-10-01,13100,13250,13050,13200,7413504,POW
1650,2024-10-02,13200,13200,13050,13150,3964552,POW
1651,2024-10-03,13100,13300,12800,12800,7903835,POW
1652,2024-10-04,12900,13000,12800,12950,3379933,POW
1653,2024-10-07,13050,13100,12750,12750,4624889,POW
1654,2024-10-08,12800,12950,12700,12800,2875639,POW
1655,2024-10-09,12850,12950,12750,12950,4343997,POW
1656,2024-10-10,13000,13100,12850,12900,3056975,POW
1657,2024-10-11,13000,13000,12600,12600,8911713,POW
1658,2024-10-14,12800,13100,12800,12800,8351496,POW
1659,2024-10-15,12800,12950,12500,12600,5126317,POW
1660,2024-10-16,12700,12750,12500,12600,2944317,POW
1661,2024-10-17,12500,12650,12400,12550,4009953,POW
1662,2024-10-18,12550,12700,12500,12500,3457166,POW
1663,2024-10-21,12500,12550,12400,12450,2882536,POW
1664,2024-10-22,12450,12450,12050,12200,8766383,POW
1665,2024-10-23,12250,12400,12150,12250,3240551,POW
1666,2024-10-24,12250,12350,12100,12100,3455658,POW
1667,2024-10-25,12200,12200,11900,11900,4372367,POW
1668,2024-10-28,11950,12000,11850,11950,2602366,POW
1669,2024-10-29,11950,12150,11950,12050,3471510,POW
1670,2024-10-30,12050,12100,11950,12050,2284720,POW
1671,2024-10-31,12200,12200,11950,11950,5658820,POW
1672,2024-11-01,12000,12000,11600,11600,7507268,POW
1673,2024-11-04,11700,11700,11450,11450,5067787,POW
1674,2024-11-05,11450,11600,11450,11550,3474303,POW
1675,2024-11-06,11600,11850,11600,11800,5950057,POW
1676,2024-11-07,11900,11900,11700,11700,2650661,POW
1677,2024-11-08,11700,11900,11650,11700,4361140,POW
1678,2024-11-11,11700,11800,11550,11700,3697297,POW
1679,2024-11-12,11750,11900,11700,11700,6232540,POW
1680,2024-11-13,11700,11750,11550,11700,3431088,POW
1681,2024-11-14,11700,11750,11450,11500,5170937,POW
1682,2024-11-15,11450,11500,11250,11250,7688300,POW
1683,2024-11-18,11250,11400,11200,11300,4209367,POW
1684,2024-11-19,11350,11400,11200,11200,3540200,POW
1685,2024-11-20,11150,11500,11150,11350,4158997,POW
1686,2024-11-21,11350,11450,11300,11450,2167618,POW
1687,2024-11-22,11450,11500,11300,11400,3115774,POW
1688,2024-11-25,11400,12150,11400,12150,18620097,POW
1689,2024-11-26,12200,12500,12200,12350,10910581,POW
1690,2024-11-27,12250,12650,12150,12550,13057315,POW
1691,2024-11-28,12650,12650,12450,12450,4782364,POW
1692,2024-11-29,12450,12550,12400,12400,6652420,POW
1693,2024-12-02,12500,12600,12250,12400,4984042,POW
1694,2024-12-03,12400,12750,12200,12650,13630212,POW
1695,2024-12-04,12650,12650,12250,12300,5777533,POW
1696,2024-12-05,12300,12550,12250,12500,8791441,POW
1697,2024-12-06,12550,12650,12400,12450,6592962,POW
1698,2024-12-09,12450,12550,12350,12500,5186366,POW
1699,2024-12-10,12550,13000,12550,12650,12763708,POW
1700,2024-12-11,12650,12700,12350,12400,5620240,POW
1701,2024-12-12,12500,12550,12300,12300,5487029,POW
1702,2024-12-13,12350,12350,12200,12250,3420608,POW
1703,2024-12-16,12300,12400,12250,12400,3612416,POW
1704,2024-12-17,12400,12450,12250,12350,2392761,POW
1705,2024-12-18,12350,12600,12300,12600,7026861,POW
1706,2024-12-19,12450,12500,12300,12400,5093384,POW
1707,2024-12-20,12500,12500,12200,12200,7570058,POW
1708,2024-12-23,12250,12300,12100,12100,6146199,POW
1709,2024-12-24,12100,12150,11850,12050,8759914,POW
1710,2024-12-25,11950,12250,11950,12150,4584077,POW
1711,2024-12-26,12150,12250,12050,12150,3523795,POW
1712,2024-12-27,12200,12200,12000,12000,4156192,POW
1713,2024-12-30,12000,12150,11950,12150,3270796,POW
1714,2024-12-31,12150,12150,12000,12000,1845951,POW
1715,2025-01-02,12000,12150,11950,12000,3026380,POW
1716,2025-01-03,12000,12000,11750,11800,4997556,POW
1717,2025-01-06,11800,11950,11500,11550,5445755,POW
1718,2025-01-07,11600,11650,11450,11450,4026108,POW
1719,2025-01-08,11450,11750,11450,11650,2852749,POW
1720,2025-01-09,11700,11750,11600,11700,2022974,POW
1721,2025-01-10,11700,12100,11650,11650,4742705,POW
1722,2025-01-13,11700,11900,11700,11800,3325028,POW
1723,2025-01-14,11850,11900,11650,11650,2466223,POW
1724,2025-01-15,11750,11900,11650,11900,2611936,POW
1725,2025-01-16,12000,12000,11750,11850,2710820,POW
1726,2025-01-17,11850,11850,11700,11750,2602808,POW
1727,2025-01-20,11750,11800,11600,11600,3737059,POW
1728,2025-01-21,11700,11700,11350,11400,5408364,POW
1729,2025-01-22,11450,11550,11300,11300,3799615,POW
1730,2025-01-23,11350,11500,11350,11450,3588458,POW
1731,2025-01-24,11500,11500,11350,11500,5917342,POW
1732,2025-02-03,11550,11650,11500,11550,3585784,POW
1733,2025-02-04,11600,11800,11550,11750,5118738,POW
1734,2025-02-05,11900,11900,11750,11750,3445047,POW
1735,2025-02-06,11800,11950,11750,11800,2869882,POW
1736,2025-02-07,11850,12200,11800,11950,9587146,POW
